Abrahamic,Accountability,Adoption,Agency,AllScriptureCount,America,Angel,Art,Articles of Faith,Atonement,Attitude,Authority,AuthorityMentions,BYU,Balance,Baptism,Bible,Blessing,BoM,Body,Book of Mormon,Brigham Young,Brotherhood,Calling,Character,Charity,Chastity,Children,Christianity,Christmas,Church,Citizenship,Comforter,Commandments,Commitment,Communication,Compassion,Conscience,Consecration,Contention,Conversion,Courage,Covenant,Creation,Creativity,D&C,Date,DaysElapsed,Decision,Dedication,Disciple,Discipline,Discourage,Divine,Doctrine,Doctrine and Covenants,Education,Esteem,Eternal Life,Eternity,Exaltation,Example,Excellent,Failure,Faith,Family,Family History,Fear,Fellowship,Finance,FirstPersonPronoun,Foreordination,Forgiveness,Freedom,Friendship,Gender,Gift,Giving,God,Gospel,Government,Gratitude,Growth,Habit,Happiness,Heal,Heavenly Father,Heritage,History,Holy Ghost,Home,Honesty,Honor,Hope,Humility,I am a woman,Improvement,Individual Worth,Initiative,Inspiration,Integrity,Jesus Christ,Joseph Smith,Joy,Kind,Knowledge,Language,Last Day,Law,Leadership,Learning,Life,Light,Light of Christ,Listen,Lonely,Love,Marriage,Media,Meekness,Membership,Men,Mercy,Miracle,Missionary,Mistake,Modesty,MonthGiven,Morality,Mortality,Music,NT,Natural Man,OT,Obedience,Opportunity,Ordinance,Organization,Parent,Patience,Patriarchal Blessing,Patriotism,Peer Pressure,PercentInItalics,PercentInQuotes,Perfection,Perspective,Pioneer,Plan of Salvation,PoGP,Polarity,Politic,Potential,Power,Prayer,Premortal,Preparation,Prepare,Priesthood,Priority,Progression,Prophet,Question,Relationship,Religion,Religious Freedom,Remember,Repent,Responsibility,Restoration,Resurrection,Revelation,Reverence,Righteous,Sabbath,Sacrament,Sacred,Sacrifice,Safety,Salvation,Satan,Scripture,Second Coming,Self-Reliance,Selfless,Service,Socialism,SpeakerPosition,Spirit,Spiritual Growth,Spirituality,Standard,Stewardship,StoryNames,Subjectivity,Success,Suffering,Talent,Talking Speed,Teaching,Technology,Temple,Tempt,Testimony,Thought,Time,Tithing,Tolerance,Trial,Trust,Truth,Understand,Unity,Value,Virtue,War,WeToYouRatio,Wisdom,Witness,Woman,WordCount,WordQuantity,Work,Worldly,Worship,Worthy,YearGiven,Zion,Pageviews
0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19620,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,67,0,0,0,1,Male,0,1,0,0,3,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,16,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.004282655,0,0,0,0,0,0,0.12,0,0,15,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Unknown,0,0,0,0,0,7,0.48,0,0,0,0.6071,1,6,3,0,0,1,21,0,0,0,0,0,20,0,0,0,10,54.391,3,0,2,6071,1261,13,0,0,0,1964,0,294
0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,1,0,9,0,0,4,0,0,0,2,0,0,0,0,2,0,0,2,0,14806,1,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,1,2,0,1,0,0,255,0,0,0,3,Male,0,6,4,0,0,0,0,0,1,0,1,0,1,6,10,6,3,2,0,0,0,0,0,1,0,1,1,2,1,1,4,0,3,3,3,19,2,0,2,0,0,1,0,0,0,14,0,0,4,0,0,5,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0.00767583,0,3,0,0,0,0,0.15,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,4,0,Unknown,25,0,2,1,0,7,0.5,0,0,0,3.075696616,1,0,0,2,1,4,19,0,0,0,0,10,4,0,1,0,1,11.802,0,1,3,5602,1237,6,0,0,0,1977,0,293
0,0,0,0,5,1,0,0,0,0,0,1,6,15,0,2,0,3,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,3613,0,0,1,0,0,0,1,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,37,0,0,0,3,Male,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,4,3,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,2,2,15,1,0,0,0,1,0,0,0,0,5,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0.034299034,0,0,0,0,0,0,0.22,0,0,0,1,0,0,1,1,0,0,7,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,9,0,President of Brigham Young University,0,0,0,0,0,16,0.53,0,0,0,2.829115045,0,0,0,0,1,0,8,0,0,0,0,1,1,0,0,0,1,17.64,2,0,3,3003,1062,2,0,0,1,2008,0,292
0,0,1,0,7,2,0,0,0,0,0,0,1,5,0,0,0,3,2,0,1,1,0,0,0,0,0,3,0,0,1,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,10431,1,0,1,9,0,1,1,1,1,0,7,0,0,2,0,0,1,0,0,0,0,0,31,0,0,1,6,Male,7,1,7,0,0,0,1,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,28,1,5,43,0,0,1,0,1,0,0,0,0,6,1,0,0,0,0,5,0,0,4,3,0,1,0,0,0,0,4,0,0,0,0,0.045969569,0,0,0,0,0,1,0.11,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,Unknown,0,0,0,3,0,8,0.47,0,0,0,0.3089,2,0,0,0,0,2,8,0,1,0,1,0,3,0,1,1,0,91.848,0,0,1,3089,927,1,0,0,0,1989,0,291
0,0,0,0,3,1,1,0,0,0,2,1,17,17,0,0,0,4,0,3,0,9,0,0,0,0,0,5,2,1,33,2,0,8,0,0,0,0,0,0,0,0,1,0,0,2,0,14183,2,1,1,1,0,1,0,0,1,0,2,0,1,6,1,0,2,2,0,0,0,0,105,0,0,1,0,Male,1,2,18,9,3,0,1,0,3,0,0,1,3,0,3,3,1,6,0,0,0,0,1,0,1,11,3,0,1,2,0,0,2,4,0,17,1,0,0,0,5,0,0,0,0,5,0,0,4,0,0,1,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0.198350278,0,0,0,0,0,0,0.17,0,1,1,2,0,0,3,0,0,1,4,1,0,3,3,5,0,6,3,1,0,1,3,0,0,0,0,0,2,1,2,2,0,0,6,0,Unknown,1,0,0,10,0,13,0.51,1,0,0,0.5213,3,1,2,2,1,3,10,1,0,1,0,0,4,0,0,0,2,13.009,5,0,3,5213,1496,6,0,0,1,1979,0,289
0,0,0,1,1,2,0,0,0,0,1,0,0,3,0,0,0,4,0,2,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,14897,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,2,4,0,0,0,0,79,1,0,1,4,Male,0,6,5,1,2,0,0,3,3,0,2,0,1,0,5,0,0,0,0,0,3,0,0,1,0,2,0,0,3,0,0,0,2,1,7,22,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0.009222965,0.000230574,1,0,0,0,1,0.23,0,2,2,0,0,1,1,0,2,0,1,3,0,1,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,0,Unknown,1,0,0,1,1,16,0.52,0,0,3,0.4337,0,0,0,0,1,4,18,0,0,0,0,1,2,0,0,0,0,70.258,0,1,1,4337,1317,6,0,0,1,1977,0,289
0,0,0,0,0,0,0,2,0,0,0,0,7,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,29,0,0,4,3,Female,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,5,3,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013505218,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,0,0,0,1,0,11,0.47,1,1,0,1.701123082,0,1,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,17.308,0,0,2,1629,702,5,0,3,0,2017,0,289
0,0,0,0,2,0,0,0,0,0,1,0,2,7,0,0,0,6,0,0,0,6,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3613,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,3,0,0,0,0,0,35,0,0,0,2,Female,2,3,1,1,0,2,0,0,4,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,24,2,0,1,0,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.062866276,0,0,0,0,0,0,0.18,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,"Wife of Cecil O. Samuelson, President of Brigham Young University",1,0,0,0,0,4,0.55,1,1,0,2.628090842,4,0,0,0,0,2,17,0,0,1,1,0,2,0,0,0,0,0.875,1,0,0,1877,663,4,0,0,0,2008,0,288
0,0,0,0,9,0,0,1,0,0,0,0,0,4,0,0,0,3,4,0,0,2,0,0,1,0,0,3,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,4234,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,Male,0,0,4,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0,0,0,1,5,5,1,0,0,1,0,0,0,0,3,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.042291951,0,4,4,0,0,2,0.22,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6,0,Unknown,0,0,0,1,0,3,0.51,0,0,0,2.274777384,1,0,0,0,0,0,4,1,0,0,0,1,2,0,1,0,0,112,3,1,0,1466,650,1,1,0,0,2006,1,288
0,0,0,0,1,11,0,2,0,0,0,2,12,3,1,0,0,18,1,2,1,2,0,0,3,0,0,17,1,0,4,1,0,7,1,2,0,0,0,0,0,4,1,0,0,0,2,13632,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,15,0,0,0,0,107,0,0,4,1,Male,4,3,12,3,2,0,2,0,0,0,0,14,14,0,9,2,1,1,0,0,0,0,0,1,0,2,0,3,1,1,0,0,4,5,2,13,0,0,2,0,4,2,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0.159698144,0,0,0,9,0,0,0.21,0,4,5,1,0,0,1,1,0,4,3,2,0,3,0,5,0,7,0,0,1,0,1,0,0,1,1,0,0,0,3,0,0,0,2,0,Unknown,4,0,0,1,0,13,0.5,2,1,3,2.427599474,2,0,2,0,0,1,17,0,0,0,0,0,11,0,1,1,1,76.056,0,1,1,4903,1460,6,0,0,1,1980,0,286
0,0,0,0,7,4,0,4,0,0,0,0,5,28,0,0,7,10,0,0,0,14,0,0,2,0,0,4,1,0,18,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,6658,0,0,0,1,0,1,1,0,4,0,0,0,1,2,1,0,7,0,0,0,0,0,38,0,0,0,7,Male,0,7,3,4,5,0,0,0,2,0,0,0,5,0,6,0,0,2,0,0,2,0,0,0,0,1,0,0,0,4,3,2,1,4,20,15,0,0,0,0,0,1,0,0,0,5,0,0,9,0,0,9,0,0,0,2,0,4,0,4,1,0,0,0,0,0,0,0.144918033,0,0,0,0,0,0,0.14,0,0,5,3,0,1,2,1,0,0,2,2,4,1,2,1,0,3,3,0,0,0,3,0,0,2,7,1,0,0,1,0,0,0,10,0,President of Brigham Young University,5,0,0,1,0,26,0.44,0,0,2,1.732128722,5,0,13,0,1,0,17,0,0,0,0,2,3,0,0,0,0,11.524,0,1,5,4575,1415,4,0,0,1,1999,1,285
0,0,0,0,3,0,0,0,0,3,0,0,1,17,0,1,0,7,0,1,2,2,0,0,1,0,0,8,0,0,13,0,0,3,1,0,0,1,0,0,0,0,7,0,0,1,2,587,0,1,1,0,0,0,0,0,5,0,0,2,0,3,1,1,7,2,0,0,0,0,22,0,1,0,8,Female,1,0,12,1,0,2,1,0,6,0,0,0,2,0,0,0,2,4,0,0,0,0,0,1,0,3,1,1,1,0,0,0,6,5,1,11,0,0,3,0,8,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,3,4,0,1,5,0,0,0,0,0.020740741,0,0,0,0,0,0,0.22,0,0,1,2,0,0,0,1,0,0,1,0,2,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,Unknown,3,0,0,0,0,4,0.49,0,0,0,2.303811927,0,0,2,1,0,4,11,5,0,0,0,3,1,0,3,2,0,14.329,4,0,1,2700,941,0,0,0,3,2016,0,282
0,9,0,0,4,0,0,0,0,0,0,1,12,33,1,0,0,5,1,0,0,10,0,0,3,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4122,0,0,0,0,0,1,0,0,10,0,0,3,0,0,1,0,8,2,0,0,0,0,35,0,0,0,1,Male,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,2,0,0,2,1,4,1,0,0,5,0,0,1,2,13,18,0,0,1,0,1,0,0,0,1,1,0,0,15,0,0,8,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0.028213166,0,0,0,1,0,0,0.24,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,3,0,4,2,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,Unknown,2,0,0,2,7,2,0.55,1,0,0,0.2552,1,0,0,0,0,0,6,1,0,0,3,3,0,0,1,0,0,2.545,2,0,0,2552,810,3,0,0,1,2006,0,282
0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1315,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,2,Female,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.026522593,0,0,0,0,0,0,0.19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,2,0,0,0,0,6,0.49,0,0,3,2.352915797,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,8.805,0,0,0,1018,424,5,0,0,0,2014,0,280
0,0,0,0,19,11,0,0,0,0,0,1,8,34,0,2,0,4,3,0,1,33,0,1,0,0,1,1,1,0,21,1,0,1,4,0,1,0,0,0,0,1,11,0,0,4,0,4605,2,0,0,2,0,0,1,0,18,1,0,0,0,2,4,0,19,9,0,20,1,0,45,0,0,0,1,Male,2,13,2,12,0,0,1,0,1,0,0,0,0,1,1,1,45,2,0,0,0,0,0,5,3,17,3,1,2,0,1,0,3,3,2,28,0,0,0,0,4,3,0,0,1,6,0,0,1,0,0,4,0,0,0,8,0,4,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,1,1,1,0,0,4,0,0,0,2,7,0,6,3,0,1,0,2,0,1,1,1,3,0,0,3,0,0,0,8,0,Unknown,3,0,0,3,3,15,0.42,0,0,9,0.4901,0,0,1,0,1,2,10,1,0,0,0,3,1,0,9,0,0,11.46,1,3,2,4901,1524,1,0,1,1,2005,0,279
0,0,0,0,6,2,2,0,0,2,0,1,4,0,0,1,2,6,4,1,3,0,0,0,0,0,0,7,16,0,13,1,0,6,2,0,0,0,0,0,0,2,1,0,0,0,0,2460,0,0,0,0,0,0,2,0,1,0,1,0,0,3,0,0,19,0,0,0,0,0,55,0,0,1,4,Male,2,6,19,14,1,0,0,0,2,0,1,1,4,0,2,0,1,3,0,0,1,0,0,0,0,9,1,2,0,2,1,0,2,0,3,17,0,0,1,0,3,1,0,0,0,11,0,1,3,0,0,3,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0.385382889,0,0,0,0,0,1,0.2,0,0,6,13,0,0,0,4,0,0,6,1,2,2,2,4,1,3,6,0,1,0,1,0,2,1,11,0,0,0,4,0,0,0,11,0,Unknown,0,0,1,1,0,10,0.48,0,0,0,2.093875323,2,1,5,0,0,1,14,0,0,1,2,2,3,0,2,1,9,71.122,2,4,3,4009,1224,4,1,3,3,2011,0,279
0,0,0,0,21,0,0,0,0,0,2,1,5,0,0,2,0,11,1,3,1,1,0,0,0,0,0,6,0,1,11,0,0,14,0,2,0,0,0,0,0,0,2,0,0,13,0,10963,2,0,0,2,0,4,0,0,0,1,3,1,3,1,0,0,6,6,0,0,0,0,48,0,1,0,1,Male,3,2,40,7,0,1,1,0,1,0,2,0,0,2,3,0,1,1,0,0,1,0,0,0,0,6,4,2,0,1,0,0,3,2,3,29,0,0,0,0,8,0,0,0,1,10,0,0,1,0,0,11,0,0,0,4,0,2,2,3,4,0,5,1,0,0,0,0.11716129,0,2,0,0,1,1,0.2,0,1,11,4,0,0,0,1,0,0,3,1,0,0,1,4,0,1,4,0,3,0,2,3,0,2,1,0,3,1,4,0,0,0,8,0,of the Quorum of the Twelve Apostles,8,0,0,0,0,10,0.5,0,1,4,2.220735576,3,0,2,0,1,1,17,0,0,0,0,5,3,0,2,1,0,8.667,1,5,1,3875,1252,4,2,2,2,1987,0,279
0,0,0,0,4,1,0,0,0,0,0,3,18,40,0,0,0,6,2,1,3,10,0,1,2,0,0,0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4677,0,0,1,0,0,0,1,0,12,0,1,2,0,1,2,0,9,2,0,0,0,0,60,0,0,0,2,Male,2,2,2,5,0,11,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,2,0,3,3,3,0,0,2,6,3,13,0,0,4,0,9,0,0,0,0,1,0,0,7,0,0,2,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0.103429796,0.003483387,2,1,0,0,0,0.19,0,0,1,1,0,2,3,0,0,0,8,0,2,0,1,2,0,6,1,1,0,0,1,0,1,5,2,0,0,0,2,0,0,0,9,0,Unknown,7,0,0,3,1,9,0.44,3,0,0,2.802003748,4,0,2,0,0,1,5,7,0,0,2,0,3,0,0,0,0,36.364,2,1,4,3732,1158,5,0,0,0,2005,0,279
0,0,0,0,9,0,1,0,0,0,0,5,13,3,0,1,4,1,1,3,0,0,0,1,0,0,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,5237,0,0,2,0,0,2,4,0,0,1,0,0,0,1,1,2,6,3,0,1,0,0,74,1,1,0,2,Male,0,3,23,2,0,0,0,0,0,0,1,0,0,4,2,1,1,0,1,0,0,0,0,0,2,3,5,0,0,2,0,0,0,0,0,9,12,0,0,0,0,0,0,1,0,11,0,0,6,0,0,7,0,0,0,4,2,0,1,0,2,1,1,0,0,0,0,0.113274822,0.002194185,0,0,0,0,2,0.17,0,0,8,1,0,0,0,1,1,0,18,0,0,2,1,4,1,3,3,0,3,0,1,0,0,0,1,0,4,2,9,0,0,0,1,0,Unknown,6,0,0,4,0,10,0.5,1,0,0,2.759356281,4,0,0,0,14,2,0,0,0,0,0,9,4,0,2,3,0,72.727,2,11,1,3646,1240,5,1,0,0,2003,1,278
0,0,0,0,11,2,0,0,0,1,0,0,13,1,0,2,1,5,1,0,0,1,0,0,1,0,0,2,0,0,11,0,0,4,0,3,0,0,0,0,0,0,2,0,0,2,2,14269,0,0,2,0,0,6,0,0,1,0,1,0,0,2,0,1,3,4,0,0,0,0,33,0,0,0,2,Male,0,2,14,13,0,0,0,0,1,0,1,0,1,0,0,0,1,5,0,0,0,0,0,1,0,6,0,0,0,4,1,1,2,3,5,14,1,0,2,1,11,2,0,0,0,9,2,0,7,0,0,11,1,0,0,7,0,1,0,1,0,0,2,0,0,0,0,0.048249242,0.00082713,1,0,0,0,0,0.16,0,0,1,0,0,0,1,0,0,1,12,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,of the Quorum of the Twelve Apostles,3,0,0,3,0,9,0.5,0,1,0,2.192250783,9,0,5,0,3,2,12,0,0,1,1,3,7,0,0,1,0,12.012,1,6,2,3627,1236,3,0,1,0,1978,0,278
0,0,0,0,1,0,0,0,0,0,0,1,10,3,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,Male,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,1,1,0,0,2,1,1,2,1,0,0,0,4,0,0,0,0,1,0,0,2,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.041333333,0,0,0,0,0,0,0.27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,of the Quorum of the Twelve Apostles,0,0,0,0,0,5,0.55,1,0,0,2.15476272,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.846,1,0,1,750,373,0,0,0,0,2015,0,275
0,0,0,0,8,0,1,0,2,2,0,0,4,0,0,0,1,5,6,0,1,1,0,0,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,3,0,2,0,11964,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,4,0,0,1,2,0,69,0,1,0,4,Male,1,3,9,3,0,0,0,0,1,2,0,0,3,4,1,1,1,0,0,0,0,0,0,3,0,4,0,4,1,0,1,0,0,0,1,17,2,0,1,0,1,0,0,0,0,8,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.171296296,0,0,1,0,0,0,0.12,0,0,4,2,0,0,0,2,0,0,2,1,2,0,0,15,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,2,0,Unknown,3,0,0,1,0,8,0.49,0,0,0,0.324,0,0,0,0,7,17,6,0,0,0,0,7,2,0,1,5,0,2.25,1,0,2,3240,1142,3,0,0,0,1985,0,273
0,1,0,0,16,2,6,1,0,1,0,2,9,2,0,0,0,8,5,1,5,1,0,0,1,0,0,3,0,0,15,0,0,4,1,0,0,1,0,0,0,0,2,1,0,7,0,12302,7,1,0,0,0,4,7,2,0,0,1,1,1,4,0,0,6,5,0,0,0,0,85,0,1,9,0,Male,0,6,16,3,1,0,5,0,9,0,1,0,4,6,8,0,0,0,0,0,0,0,0,2,1,7,4,0,1,2,0,0,3,2,5,11,7,0,4,0,3,3,0,0,0,30,0,0,10,0,0,3,3,0,0,1,0,2,1,1,0,2,0,0,0,0,0,0.33601821,0,3,0,0,0,1,0.17,0,1,9,4,0,0,0,1,0,1,11,5,0,2,15,6,0,1,0,1,16,0,1,0,0,0,0,0,0,1,22,0,0,0,1,0,Unknown,18,0,0,0,0,15,0.48,1,0,0,2.529820968,8,0,2,1,0,4,16,0,0,0,0,4,10,0,2,0,0,60.377,1,4,3,5711,1482,1,0,6,1,1984,0,271
0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,1,0,0,0,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,1,0,1,Male,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000971817,0,1,0,0,0,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxford University Senior Research Fellow,0,0,0,0,0,6,0.34,0,0,0,0.1029,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1029,435,3,0,0,0,2017,0,271
0,0,0,0,4,0,0,0,0,1,0,4,27,51,0,0,0,7,1,0,1,11,0,0,3,0,0,3,0,0,15,1,0,0,3,3,1,0,0,0,0,2,0,0,0,2,0,5209,4,0,0,4,0,1,1,0,12,0,2,0,0,5,0,1,3,3,0,0,0,1,181,0,0,0,7,Male,0,3,4,2,1,1,0,2,0,0,0,0,1,0,2,1,6,7,0,0,1,0,1,1,1,3,0,0,1,5,0,0,3,3,9,10,2,0,3,0,2,1,0,1,0,3,0,0,12,0,1,8,0,0,0,0,0,0,0,7,0,3,1,2,0,0,0,0.017372421,0,2,5,0,0,1,0.16,0,3,1,0,0,1,4,0,2,1,0,28,3,0,1,2,0,4,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,9,0,President of Brigham Young University,4,0,0,1,0,9,0.49,1,0,1,0.6447,9,1,2,0,0,5,17,0,0,0,1,6,10,0,3,2,0,354.694,3,2,4,6447,1714,14,0,0,0,2003,0,269
0,0,0,1,3,3,0,0,0,0,0,0,17,17,0,0,0,12,0,4,0,2,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,6309,1,0,0,2,0,0,1,1,8,0,0,0,0,5,5,0,1,1,0,0,0,0,35,0,0,0,2,Male,2,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,1,1,0,0,0,0,2,3,1,0,0,2,32,1,8,0,0,0,1,0,3,0,0,0,0,0,3,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.030954208,0,0,2,0,0,0,0.21,0,0,0,0,0,1,1,0,2,1,0,11,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,Unknown,1,0,0,0,0,13,0.5,0,0,0,0.3909,3,4,1,0,0,0,8,1,0,0,1,1,1,0,0,0,0,693.444,0,1,0,3909,1104,12,0,0,0,2000,0,269
