Abraham,Accountability,Adoption,Agency,AllScriptureCount,America,Angel,Art,Articles of Faith,Atonement,Attitude,Authority,AuthorityMentions,BYU,Balance,Baptism,Bible,Blessing,BoM,Body,Book of Mormon,Brigham Young,Brotherhood,Calling,Character,Charity,Chastity,Children,Christianity,Christmas,Church,Citizenship,Comforter,Commandments,Commitment,Communication,Compassion,Conscience,Consecration,Contention,Conversion,Courage,Covenant,Creation,Creativity,D&C,Date,Decision,Dedication,Disciple,Discipline,Discourage,Divine,Doctrine,Doctrine and Covenants,Education,Esteem,Eternal Life,Eternity,Exaltation,Example,Excellent,Failure,Faith,Family,Family History,Fear,Fellowship,Finance,FirstPersonPronoun,FleschReading,Foreordination,Forgiveness,Freedom,Friendship,Gender,Gift,Giving,God,Gospel,Government,Gratitude,Growth,Habit,Happiness,Heal,Heavenly Father,Heritage,History,Holy Ghost,Home,Honesty,Honor,Hope,Humility,I am a woman,Improvement,Individual Worth,Initiative,Inspiration,Integrity,Jesus Christ,Joseph Smith,Joy,Kind,Knowledge,Language,Last Day,Law,Leadership,Learning,Life,Light,Light of Christ,Listen,Lonely,Love,Marriage,Media,Meekness,Membership,Men,Mercy,Miracle,Missionary,Mistake,Modesty,Morality,Mortality,Music,NT,Natural Man,OT,Obedience,Opportunity,Ordinance,Organization,Pageviews,Parent,Patience,Patriarchal Blessing,Patriotism,Peer Pressure,PercentInItalics,PercentInQuotes,Perfection,Perspective,Pioneer,Plan of Salvation,PoGP,Polarity,Politic,Potential,Power,Prayer,Premortal,Preparation,Prepare,Priesthood,Priority,Progression,Prophet,Question,Relationship,Religion,Religious Freedom,Remember,Repent,Responsibility,Restoration,Resurrection,Revelation,Reverence,Righteous,Sabbath,Sacrament,Sacred,Sacrifice,Safety,Salvation,Satan,Scripture,Second Coming,Self-Reliance,Selfless,Service,Socialism,Speech,Spirit,Spiritual Growth,Spirituality,Standard,Stewardship,StoryNames,Subjectivity,Success,Suffering,Talent,Talking Speed,Teaching,Technology,Temple,Tempt,Testimony,Thought,Time,Tithing,Tolerance,Trial,Trust,Truth,Understand,Unity,Value,Virtue,War,WeToYouRatio,Wisdom,Witness,Woman,WordCount,WordQuantity,Work,Worldly,Worship,Worthy,Zion
0,0,0,0,11,0,7,0,0,2,0,0,1,5,0,0,0,1,1,1,0,1,0,1,1,4,0,6,1,8,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,1,1,0,6,0,2,0,9,0,0,0,0,65,6.39,0,0,0,2,Female,1,1,13,0,0,0,0,0,1,0,2,0,0,0,7,0,0,2,0,0,0,0,0,0,0,9,0,3,2,2,0,0,0,2,3,39,3,0,0,0,3,0,1,0,0,15,0,0,0,0,0,0,0,1,7,0,2,0,1,0,0,722,2,0,0,0,0,0.02875629,0.056074766,3,0,0,0,0,0.23,0,2,0,1,0,1,2,0,0,1,0,0,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,12,8,0,0,0,3,0,/talks/julie-franklin_peace-earth-restricitons-apply/,0,0,0,2,0,16,0.51,0,1,0,3.4775,0,0,4,9,0,3,15,0,0,1,0,0,12,0,0,0,4,160.364,0,0,3,4173,1295,3,0,0,1,0
0,6,0,14,16,0,0,1,0,3,1,1,17,5,0,0,0,9,4,3,0,1,0,1,0,0,0,5,0,0,3,0,0,7,0,1,0,0,0,0,0,0,2,0,0,5,0,25,0,0,0,0,0,1,1,0,0,7,1,0,6,1,0,4,2,0,6,0,0,35,6,0,0,4,4,Male,4,5,12,3,0,1,1,0,3,0,2,0,2,0,1,0,0,5,0,0,0,0,0,1,1,6,3,5,3,3,0,1,1,3,4,38,3,0,0,1,5,0,0,0,0,25,0,1,2,2,0,0,2,0,1,0,1,0,4,1,0,591,2,0,0,0,0,0.264750708,0.125190507,2,2,0,3,5,0.21,0,0,5,1,2,0,0,3,1,0,7,1,0,0,0,4,3,2,6,1,1,0,2,0,0,1,1,0,3,2,4,0,0,0,1,0,/talks/k-fred-skousen_life-great-test/,7,0,0,0,1,14,0.57,0,2,0,2.294205794,1,0,1,1,3,1,6,1,0,4,0,0,9,0,1,1,1,81.25,4,0,8,4593,1356,4,0,0,0,0
0,0,0,1,59,0,0,0,1,0,1,3,7,0,0,1,0,3,18,1,0,3,0,1,1,10,0,0,0,0,1,0,3,2,3,0,0,0,0,1,0,0,0,0,0,21,0,2,1,0,2,0,0,0,0,3,0,0,0,0,1,1,2,48,0,0,3,0,0,29,7.18,0,0,0,0,Male,8,6,23,2,0,1,1,0,0,0,0,0,1,21,0,3,1,7,6,0,0,0,0,0,1,7,5,2,4,27,1,0,3,0,56,12,9,0,1,0,10,0,0,8,0,8,0,0,0,2,0,0,0,1,12,1,5,3,2,0,0,745,0,1,0,0,0,0.07853826,0.103169796,8,2,0,0,3,0.19,0,0,5,2,0,0,1,0,0,0,10,0,0,0,0,3,7,0,0,0,9,0,3,0,0,0,0,1,0,0,2,0,0,0,2,0,/talks/k-newell-dayley_also-faith/,17,0,0,2,0,5,0.57,1,3,0,1.567405063,3,0,1,5,2,3,7,0,0,0,1,11,21,0,2,0,0,124.457,14,1,0,4953,1354,0,0,0,2,1
0,0,0,1,67,0,3,42,1,1,1,0,6,2,1,0,0,11,29,0,0,7,0,0,0,1,0,2,0,0,0,0,1,1,1,5,1,0,0,0,1,1,1,3,0,13,0,0,0,1,0,1,1,1,0,1,0,0,0,0,8,1,1,8,1,0,0,0,0,36,4.05,0,2,0,0,Male,4,4,22,0,0,1,0,0,0,0,0,0,1,13,0,0,1,4,0,0,0,0,0,0,0,6,1,6,1,0,0,0,1,0,8,12,15,4,0,0,14,0,0,1,0,9,0,0,1,0,0,0,0,12,19,0,1,1,2,0,0,518,0,1,0,0,0,0.155027598,0.165106791,9,0,0,0,5,0.28,0,2,18,3,0,0,0,0,1,0,2,3,0,0,0,3,2,0,0,0,0,0,9,0,0,0,3,0,0,2,2,0,0,0,8,0,/talks/k-newell-dayley_centering-arts-christ/,12,0,0,1,0,1,0.6,0,0,1,1.949017774,3,0,1,0,0,3,7,0,0,0,0,2,10,0,0,0,0,144.5,1,0,1,4167,1222,11,0,0,2,13
0,0,0,0,4,0,0,0,0,0,0,0,23,3,0,0,0,7,0,0,0,2,0,2,7,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,2,0,4,0,2,0,0,0,3,0,1,1,0,3,1,1,4,2,0,0,0,0,40,6,0,0,0,5,Male,0,5,6,1,0,1,0,1,2,0,5,0,0,0,9,1,1,0,0,0,0,0,0,1,0,2,0,0,49,1,1,0,2,1,3,17,1,0,1,1,11,0,0,0,0,14,0,0,2,0,0,0,0,0,2,0,1,0,2,0,0,1867,2,2,0,0,0,0.053566394,0.069636312,0,0,0,0,0,0.18,0,0,1,2,0,0,0,0,0,0,4,2,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,10,0,/talks/k-richard-young_kindness-celestial-touchstone/,2,0,0,1,0,15,0.51,1,2,0,2.629355078,2,0,4,0,0,2,9,0,0,1,2,0,2,0,0,1,0,171.5,2,1,1,3547,1191,7,0,0,1,0
1,1,0,10,20,0,1,0,0,4,0,0,7,0,0,2,0,7,9,0,1,1,0,0,0,1,0,7,0,3,0,0,0,17,2,0,0,0,0,0,0,1,5,0,0,3,0,3,0,3,1,2,3,2,0,0,0,1,1,1,0,0,4,4,1,0,1,0,0,108,4.83,0,0,10,4,Female,3,7,28,7,0,0,0,9,0,1,1,0,0,2,2,0,3,1,1,0,0,0,0,1,2,6,0,1,3,1,0,0,16,3,2,7,1,0,5,0,6,0,0,1,0,17,0,0,5,1,0,0,0,1,7,0,1,7,1,1,0,5,2,0,0,0,0,0.088442841,0.103967383,1,1,0,0,0,0.13,0,0,5,3,0,1,3,1,0,0,8,7,1,0,0,2,0,3,0,0,0,0,2,0,6,2,2,5,1,1,21,0,0,0,2,0,/talks/kapp-ardeth-g_inheritance-secure-jeopardy/,8,0,0,1,0,14,0.5,0,2,0,0.6377,3,0,0,7,1,6,23,0,0,3,1,4,7,0,0,1,0,136.125,1,1,2,6377,1781,5,0,0,0,1
0,0,0,0,16,0,0,1,0,0,1,1,5,1,0,5,1,5,6,1,1,1,0,1,0,0,0,2,1,1,4,0,1,7,1,0,0,0,0,0,0,0,3,1,0,2,0,3,0,0,0,1,1,1,0,1,0,2,2,1,0,0,0,16,3,0,2,0,0,108,5.21,0,0,1,2,Female,2,7,25,2,0,0,2,1,17,0,3,0,0,2,14,0,0,1,0,0,0,0,0,0,1,5,3,4,2,1,0,0,0,0,2,27,0,0,4,2,8,0,0,0,0,5,1,1,5,0,0,0,0,0,3,0,2,0,2,2,0,27,2,0,0,0,0,0.096174473,0.104218806,0,0,0,1,3,0.18,0,0,1,4,4,0,1,0,0,0,7,3,2,0,0,39,0,0,1,1,2,1,0,0,1,3,1,0,5,2,3,0,0,0,0,0,/talks/kapp-ardeth-g_lest-forget-believe/,8,0,0,0,0,10,0.5,0,2,0,3.187464387,1,0,1,1,1,9,20,0,0,1,3,2,3,0,2,0,0,158.785,1,5,13,5594,1517,3,0,0,1,0
1,0,0,1,14,0,1,0,0,0,0,0,5,0,0,0,0,1,6,1,0,2,0,2,0,0,0,2,0,3,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,3,0,0,2,1,0,1,0,1,0,1,3,0,0,4,2,0,1,0,0,122,4.82,1,1,0,2,Female,1,11,16,3,0,0,0,0,0,0,1,0,1,1,6,0,0,3,1,0,0,1,0,1,0,5,0,3,1,1,0,0,0,0,4,34,5,0,1,0,6,0,0,0,0,19,1,3,2,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0.115280534,0.108425041,2,1,0,0,1,0.17,0,0,7,1,0,0,2,0,0,0,0,4,1,0,0,4,0,2,0,0,2,0,0,0,0,1,1,1,0,0,15,0,2,0,9,0,/talks/kapp-ardeth-g_may-prepare-part/,9,0,0,0,1,13,0.5,1,0,0,3.411076923,0,0,4,0,0,5,22,0,0,1,1,4,2,0,0,1,0,208.333,0,1,7,5543,1611,5,0,0,0,0
0,0,0,0,21,0,1,0,0,3,0,0,9,1,0,2,0,11,10,1,3,3,0,0,1,0,0,6,0,0,5,0,0,3,2,2,0,0,0,0,0,2,13,0,0,6,0,0,2,0,0,2,1,0,0,2,0,2,0,0,1,0,0,10,3,0,2,0,0,65,4.44,0,2,0,0,Female,3,4,12,1,0,0,3,0,1,1,3,0,1,3,2,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,0,1,0,2,6,24,7,0,0,0,11,0,0,0,0,1,0,1,3,1,0,0,1,0,3,0,2,0,2,0,0,43,1,3,0,0,0,0.082885828,0.116740602,0,2,1,0,0,0.15,0,0,5,3,0,2,4,0,1,0,3,2,1,0,0,1,0,1,1,0,2,0,3,0,1,1,0,0,0,0,24,0,0,0,1,0,/talks/kapp-ardeth-g_pray-light-burdens-strong-backs/,11,1,1,0,0,12,0.52,0,3,0,3.343481655,1,0,7,0,2,1,19,0,1,9,3,4,8,0,1,0,0,880.111,2,2,5,4283,1331,3,0,0,2,1
0,0,0,0,8,0,0,0,1,6,0,0,7,0,1,2,0,1,4,4,1,4,2,1,0,0,0,14,0,1,4,0,0,4,5,0,0,0,0,0,0,3,5,1,0,2,0,1,0,3,0,0,5,3,1,0,0,2,0,2,1,0,0,2,8,0,0,0,0,81,6.39,0,0,0,6,Female,8,3,4,1,1,2,0,1,1,1,1,0,0,1,2,0,1,1,1,0,0,0,0,1,0,3,0,2,3,0,1,0,1,2,1,19,2,0,0,0,10,0,0,0,0,8,1,2,2,0,0,0,0,0,2,0,0,1,3,4,0,16,0,0,0,0,0,0.047852761,0.144376278,2,1,0,2,0,0.18,0,1,2,0,2,0,1,1,0,1,1,4,6,0,0,9,0,2,0,1,1,1,1,1,9,7,0,0,4,0,9,0,0,0,8,0,/talks/kapp-ardeth-g_taking-upon-us-name/,25,0,1,1,0,7,0.5,0,5,0,0.489,7,0,1,1,4,5,15,0,0,0,0,4,9,0,1,0,0,155.603,0,5,0,4890,1345,8,0,0,3,0
0,1,0,0,6,1,1,1,0,0,2,0,3,4,0,0,0,3,3,0,0,3,2,0,0,0,0,5,0,0,9,0,0,2,5,0,0,0,0,0,1,1,10,0,0,2,1,7,1,0,0,2,0,0,0,0,0,4,0,0,1,0,0,7,15,0,1,0,1,85,6,0,1,0,3,Female,2,7,17,4,0,0,0,2,4,0,0,0,3,0,5,1,0,3,0,0,1,0,0,1,1,5,1,6,2,2,0,0,0,0,9,37,3,0,1,0,1,0,0,1,0,8,0,2,2,0,0,0,0,0,1,0,0,1,2,2,0,21,0,0,0,0,0,0.063849084,0.070560493,0,2,4,1,0,0.14,0,0,3,0,0,1,3,0,1,2,1,4,2,0,0,2,0,1,2,0,0,1,1,0,0,3,3,0,4,0,6,0,1,0,4,0,/talks/kapp-ardeth-g_will-make-room-wagon/,3,0,0,1,0,12,0.51,1,2,0,0.5513,2,0,10,0,1,6,28,0,0,1,0,0,4,0,16,0,1,172.98,1,2,3,5513,1764,8,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,22,11.47,0,1,0,1,Male,0,1,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0.019279128,0.025146689,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/talks/karl-g-maeser_final-address/,1,0,0,0,0,12,0.46,0,0,0,0.1193,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.167,1,1,0,1193,556,5,0,0,0,1
0,0,0,0,5,3,1,0,0,0,5,0,15,1,2,0,0,10,2,25,2,2,0,0,1,0,0,11,0,2,3,0,0,3,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,3,1,1,1,0,1,0,1,4,3,3,14,7,0,4,0,0,38,6.01,0,17,2,2,Female,20,9,12,9,0,0,1,0,6,23,2,0,1,0,2,2,0,20,1,0,1,0,0,1,0,11,0,1,3,1,0,0,1,4,2,38,6,1,1,1,8,2,0,0,0,13,0,6,0,0,0,0,4,0,1,0,0,0,3,0,0,16,2,7,1,0,0,0.122365738,0.127974167,0,1,0,0,0,0.2,0,2,13,16,0,0,1,2,0,1,2,2,4,12,1,5,0,2,1,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,/talks/karren-keith-j_ultimate-health-gods-gift-personal-responsibility/,11,1,6,0,0,26,0.51,0,3,1,3.881266491,1,0,0,1,2,2,9,0,0,1,0,1,2,0,4,0,0,37.231,2,0,4,5884,2027,4,0,0,1,0
0,1,0,2,14,0,0,1,0,0,0,0,2,0,0,0,0,2,1,3,0,2,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,53,6.39,0,0,0,1,Female,5,4,5,13,0,0,2,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,0,2,0,2,2,1,0,0,1,1,8,12,0,0,1,0,19,0,0,0,0,3,0,0,1,0,0,0,0,0,10,0,0,4,7,0,2,559,0,1,0,0,0,0.050034114,0.033431885,0,0,0,0,0,0.23,0,0,1,2,0,1,1,0,0,2,1,1,5,0,1,5,1,4,0,0,0,3,2,0,0,0,0,0,1,0,2,0,0,0,9,0,/talks/kate-l-kirkham_many-one/,4,0,0,0,0,6,0.49,0,0,5,0.4397,2,0,0,0,1,0,14,0,0,0,1,0,0,0,1,0,0,2272.111,0,0,4,4397,1184,6,1,0,1,3
0,0,1,1,5,0,1,0,0,0,3,0,2,0,1,0,0,4,4,1,1,2,1,0,1,2,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,5,0,0,1,0,0,60,6.78,0,1,0,2,Female,1,0,11,6,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,0,0,3,0,1,1,1,1,0,0,0,37,11,0,0,7,0,20,0,0,0,0,6,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,483,3,0,0,0,0,0.030115395,0.091753448,1,0,0,0,0,0.19,0,1,1,0,0,1,2,2,0,2,0,3,2,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,/talks/kate-l-kirkham_teachable/,3,0,0,0,0,9,0.5,0,0,1,2.224796493,7,0,0,3,1,1,6,1,0,0,3,0,4,3,3,0,0,1017.308,1,0,5,3553,1062,0,0,0,0,3
2,0,0,0,9,1,2,0,0,3,0,1,45,1,0,2,0,10,0,1,3,3,0,2,0,1,0,2,3,0,12,0,0,0,1,2,0,0,0,0,2,0,7,1,0,8,1,1,1,0,0,3,5,10,6,0,0,0,2,0,1,1,1,12,4,0,1,1,0,138,7.17,1,0,0,1,Female,2,2,21,11,0,3,1,0,1,1,2,1,4,0,4,1,3,2,2,0,0,0,0,1,0,6,28,2,2,1,1,0,1,0,1,28,2,0,2,0,14,1,0,0,0,14,2,0,28,0,0,0,0,0,0,0,0,0,4,2,1,590,0,2,0,0,0,0.104017077,0.050456045,0,2,0,1,1,0.17,0,0,7,5,0,0,0,6,0,2,48,3,0,5,2,0,1,0,8,1,2,0,1,0,0,7,6,0,4,0,2,0,0,1,9,0,/talks/katherine-d-pullins_joseph/,3,0,0,1,0,16,0.48,0,0,0,3.020515826,1,0,5,0,11,1,19,0,0,1,0,9,10,0,0,0,0,60.828,2,2,0,5153,1484,9,0,0,1,0
0,0,0,0,8,2,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,1,0,2,1,0,1,5,2,0,0,0,102,5.6,0,0,0,6,Female,1,1,7,2,0,0,0,0,2,1,0,1,3,0,2,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,9,17,1,0,1,1,23,2,0,0,0,10,0,0,4,0,1,0,1,0,5,0,0,0,1,0,0,350,7,0,0,0,0,0.00760842,0.059092062,0,4,0,0,0,0.16,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,/talks/kaye-terry-hanson_far-near/,1,0,0,0,0,16,0.49,1,0,0,2.476758794,4,0,3,0,0,2,4,0,1,0,0,7,14,0,0,0,1,295.364,2,0,13,3943,1236,9,0,1,0,0
2,0,0,1,20,0,0,0,0,0,1,1,9,1,0,0,0,1,9,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,8,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,1,0,0,0,0,40,6.78,0,1,0,1,Male,1,4,9,1,0,0,1,0,2,0,5,0,0,2,20,0,0,3,0,0,0,0,0,0,0,7,0,4,3,1,0,0,2,2,2,22,6,2,1,2,23,0,6,0,0,4,0,0,9,0,0,0,0,1,2,1,1,0,3,1,0,44,6,0,0,0,0,0.043488318,0.073328707,1,1,0,0,2,0.18,0,1,0,2,1,0,0,0,1,1,2,3,1,0,0,6,1,0,0,0,10,0,2,0,1,2,2,1,0,0,3,0,0,0,2,0,/talks/kearon-patrick_messages-of-love/,9,0,0,0,0,4,0.51,0,2,0,2.270483193,3,1,0,0,0,0,24,0,0,0,0,7,1,0,1,0,0,208.164,0,1,0,4323,1270,1,0,0,1,0
0,0,0,0,21,0,0,0,7,2,1,3,5,0,1,1,0,4,2,0,1,1,0,1,0,0,1,15,6,0,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,0,2,0,1,0,0,2,1,0,62,7,0,1,0,0,10,4.05,0,0,0,3,Male,0,4,27,5,2,2,0,0,1,0,5,1,2,2,3,1,1,0,0,0,1,0,0,1,0,7,4,1,2,3,0,0,1,0,1,25,1,0,1,0,6,5,0,0,1,25,0,0,4,0,0,0,0,1,8,2,1,6,0,1,1,1054,6,1,0,0,0,0.176918061,0.093457944,3,1,2,0,6,0.17,0,0,1,3,0,0,0,3,0,1,11,2,0,0,3,1,2,1,4,0,2,2,4,0,0,3,1,0,2,0,1,0,0,0,9,0,/talks/keith-b-mcmullin_faith-works-secular-world/,1,0,0,2,0,26,0.49,0,1,0,2.573266219,2,0,1,0,1,3,13,0,0,0,0,8,2,0,0,1,2,108.696,1,1,9,4601,1570,22,2,0,1,3
0,0,0,0,21,0,1,0,0,0,0,1,8,1,2,1,0,1,2,0,0,3,0,2,1,0,0,1,0,0,19,1,0,3,1,0,0,0,0,0,0,0,9,0,0,9,0,2,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,9,0,0,0,0,18,4.83,0,0,0,1,Male,0,1,40,4,0,0,0,1,0,0,4,0,1,0,1,1,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,1,1,15,3,0,0,0,19,4,0,0,2,8,0,0,2,0,0,0,0,0,9,0,1,1,0,1,2,942,0,0,0,0,0,0.150096837,0.081665591,0,0,0,0,0,0.19,0,1,5,0,0,0,1,6,1,0,6,2,0,0,0,0,1,2,0,0,0,0,3,1,1,0,0,0,0,0,2,1,0,0,5,0,/talks/keith-b-mcmullin_make-god-kingdom-center-life/,2,0,0,0,0,4,0.5,0,0,0,2.939278937,1,0,2,0,0,1,9,0,0,0,0,3,1,0,0,1,1,61.929,0,1,1,3098,1019,5,0,1,0,0
0,0,0,0,5,3,1,0,0,0,5,0,15,1,2,0,0,10,2,25,2,2,0,0,1,0,0,11,0,2,3,0,0,3,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,3,1,1,1,0,1,0,1,4,3,3,14,7,0,4,0,0,38,6.01,0,17,2,2,Male,20,9,12,9,0,0,1,0,6,23,2,0,1,0,2,2,0,20,1,0,1,0,0,1,0,11,0,1,3,1,0,0,1,4,2,38,6,1,1,1,8,2,0,0,0,13,0,6,0,0,0,0,4,0,1,0,0,0,3,0,0,3470,2,7,1,0,0,0.122365738,0.127974167,0,1,0,0,0,0.2,0,2,13,16,0,0,1,2,0,1,2,2,4,12,1,5,0,2,1,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,/talks/keith-j-karren_ultimate-health-gods-gift-personal-responsibility/,11,1,6,0,0,26,0.51,0,3,1,3.881266491,1,0,0,1,2,2,9,0,0,1,0,1,2,0,4,0,0,37.231,2,0,4,5884,2027,4,0,0,1,0
0,0,0,0,13,0,3,1,0,0,0,0,5,56,0,0,3,2,1,2,3,6,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,1,0,5,0,2,0,0,2,0,0,2,5,0,1,0,0,43,5.62,0,0,0,5,Male,0,0,18,1,1,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,3,12,0,0,1,4,4,2,0,0,0,9,0,3,3,0,0,0,0,0,7,0,4,0,0,0,0,1327,1,0,0,0,0,0.044030044,0.098679099,1,0,0,0,1,0.14,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15,0,0,0,2,0,/talks/keith-j-wilson_b-y-matter/,0,0,0,1,0,18,0.47,0,0,0,2.471830986,1,0,0,0,3,0,10,0,1,0,1,3,2,0,1,0,0,18.692,0,1,7,3861,1458,1,0,0,0,0
2,0,0,0,36,2,1,0,0,3,0,0,14,2,0,2,0,9,10,1,2,4,0,1,0,0,0,9,0,0,21,0,0,2,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,5,35,0,0,0,0,55,4.82,0,3,0,0,Male,0,3,12,1,1,0,1,0,0,1,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,5,0,0,2,0,1,0,0,8,13,1,1,0,0,13,0,0,0,0,2,1,1,1,0,0,0,0,1,12,0,6,0,0,0,0,8,2,0,0,0,0,0.111516315,0.135700576,0,0,0,0,4,0.19,0,0,2,9,0,0,0,1,0,0,6,1,0,1,0,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,/talks/keith-jeffrey-d_feeling-atonement/,2,0,0,0,0,13,0.49,0,3,0,3.099345628,1,0,6,0,1,3,11,0,0,0,0,0,4,0,2,0,0,49.441,0,0,0,5210,1467,13,0,0,0,0
0,0,0,0,4,0,0,0,0,1,0,2,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,6,0,1,3,5,0,2,0,0,75,7.56,0,0,0,2,Male,4,0,7,0,1,0,1,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,18,1,14,0,0,1,0,2,0,1,0,0,11,0,0,8,3,0,0,1,0,1,0,1,5,0,1,0,1218,0,0,0,0,0,0.004080707,0.042394015,2,1,0,0,0,0.21,0,0,1,4,1,1,2,1,0,0,4,2,11,0,0,3,0,0,0,0,1,0,0,1,4,0,0,7,0,16,4,0,0,0,0,0,/talks/keith-vorkink_real-causes-real-effects/,12,0,0,0,0,6,0.5,1,0,0,2.597762073,1,0,0,0,0,3,10,0,0,1,0,1,3,0,0,0,0,384.091,0,1,0,4411,1322,4,1,0,1,0
0,0,0,2,4,0,0,7,0,0,0,0,10,4,0,0,0,10,1,0,0,2,0,3,0,0,0,4,0,0,19,0,0,6,1,0,0,0,0,0,0,1,1,0,0,2,1,9,1,0,0,0,0,1,1,6,0,0,0,0,2,0,0,0,8,0,0,0,0,166,6.39,0,0,1,11,Male,9,3,6,1,0,0,0,0,5,0,1,0,1,0,8,1,0,1,0,0,0,0,0,2,1,4,1,1,0,0,1,0,0,3,4,66,1,0,1,0,7,2,0,0,0,1,0,1,19,0,0,1,0,0,1,0,0,0,1,0,0,237,1,0,2,0,1,0.009012876,0.032188841,0,1,0,0,0,0.21,0,0,1,0,0,1,2,0,10,1,2,1,2,0,0,3,4,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,16,0,/talks/keith-w-wilcox_book-life-2/,2,0,0,1,0,13,0.46,0,0,1,0.466,4,0,16,0,3,4,11,0,0,1,0,3,0,0,3,0,2,36.962,0,4,1,4660,1256,6,0,0,0,0
